"","id","score","%id"
"140170","seq181790",-0.350163,46.9
"140181","seq181805",-0.49147,47.8
"140187","seq181811",-0.306129,54.7
"140197","seq181829",-0.330719,39.2
"140199","seq181831",-0.267172,43.1
"140200","seq181833",-0.335267,52.4
"140201","seq181834",-0.415391,42.9
"140206","seq181840",-0.331221,48.7
"140207","seq181841",-0.394213,34.8
"140208","seq181842",-0.359844,48
"140212","seq181848",-0.258101,61.2
"140217","seq181856",-0.293536,42.9
"140221","seq181861",-0.301888,40.3
"140227","seq181868",-0.31066,37.7
"140231","seq181872",-0.241991,48.2
"140233","seq181874",-0.347907,42.5
"140235","seq181877",-0.276263,52.1
"140237","seq181881",-0.280929,37.3
"140239","seq181883",-0.253682,57.4
"140252","seq181897",-0.396527,40.6
"140255","seq181902",-0.283517,48.5
"140260","seq181908",-0.366666,51
"140261","seq181909",-0.446143,40.5
"140276","seq181926",-0.289275,40
"140278","seq181931",-0.25758,52.1
"140291","seq181948",-0.303334,38.4
"140312","seq181973",-0.236587,56.2
"140314","seq181976",-0.321413,46.7
"140315","seq181977",-0.321152,52.7
"140320","seq181982",-0.397908,32.8
"140330","seq181993",-0.382055,66.7
"140331","seq181994",-0.429203,37
"140340","seq182005",-0.18075,55.1
"140343","seq182009",-0.334154,44.9
"140350","seq182018",-0.340593,38.7
"140376","seq182053",-0.330362,39.1
"140379","seq182056",-0.328067,46.3
"140382","seq182059",-0.377907,44.6
"140384","seq182062",-0.225856,60.4
"140385","seq182063",-0.239999,40
"140395","seq182078",-0.337168,59.7
"140400","seq182084",-0.309094,50
"140401","seq182085",-0.359766,42.1
"140405","seq182090",-0.293214,56
"140414","seq182101",-0.182997,65.4
"140417","seq182104",-0.279977,58.5
"140422","seq182114",-0.44379,34.7
"140425","seq182118",-0.362445,51.9
"140430","seq182123",-0.423096,60.9
"140435","seq182128",-0.266684,69.4
"140440","seq182137",-0.250272,44.6
"140445","seq182143",-0.362773,40
"140447","seq182145",-0.314684,53.5
"140451","seq182151",-0.351707,38.9
"140457","seq182159",-0.303246,43.8
"140464","seq182166",-0.363025,42.9
"140466","seq182168",-0.276495,56.1
"140473","seq182179",-0.476351,41.7
"140475","seq182182",-0.3557,31.7
"140477","seq182184",-0.152429,53.1
"140479","seq182187",-0.33425,51.4
"140488","seq182196",-0.240913,55.6
"140491","seq182200",-0.237737,69.9
"140492","seq182202",-0.257109,39.3
"140495","seq182207",-0.327535,47.2
"140499","seq182214",-0.415071,45
"140501","seq182217",-0.371108,48.1
"140502","seq182218",-0.261692,64.5
"140506","seq182223",-0.439191,45.3
"140510","seq182229",-0.269001,53.9
"140514","seq182233",-0.260788,52.9
"140518","seq182238",-0.256413,59.4
"140520","seq182240",-0.261528,31.9
"140523","seq182243",-0.276064,35.2
"140525","seq182245",-0.366829,34.2
"140527","seq182247",-0.204913,58.1
"140528","seq182248",-0.411604,50
"140529","seq182249",-0.321608,46.2
"140536","seq182257",-0.345131,35.5
"140542","seq182264",-0.306765,58.1
"140549","seq182271",-0.223756,49.3
"140553","seq182276",-0.28348,43.1
"140560","seq182286",-0.334355,52.9
"140562","seq182289",-0.405427,36.4
"140575","seq182305",-0.29996,48.9
"140577","seq182307",-0.463267,45.3
"140581","seq182311",-0.343657,59.4
"140583","seq182313",-0.352094,49.1
"140585","seq182315",-0.284626,54
"140587","seq182317",-0.445647,40.6
"140606","seq182340",-0.335218,47.3
"140607","seq182341",-0.394315,38.1
"140614","seq182350",-0.288784,54.3
"140622","seq182359",-0.252974,45.3
"140625","seq182362",-0.39001,60
"140627","seq182364",-0.443269,41.8
"140630","seq182367",-0.336844,42.4
"140633","seq182371",-0.308114,56.4
"140635","seq182374",-0.43692,47.3
"140638","seq182379",-0.369788,55.7
"140646","seq182391",-0.394706,51.6
"140651","seq182397",-0.353721,42.9
"140652","seq182398",-0.276032,43.5
"140654","seq182402",-0.296803,33.8
"140658","seq182406",-0.348119,46.1
"140661","seq182411",-0.346033,38.4
"140662","seq182412",-0.324486,42.3
"140663","seq182413",-0.486694,45.7
"140676","seq182431",-0.261394,52.7
"140678","seq182433",-0.263552,56.2
"140679","seq182435",-0.45691,37
"140689","seq182447",-0.303714,43.3
"140691","seq182450",-0.386748,47.8
"140694","seq182455",-0.460483,41.8
"140700","seq182462",-0.313854,55.9
"140701","seq182463",-0.343295,41.4
"140702","seq182465",-0.449592,50
"140703","seq182466",-0.355678,57.1
"140704","seq182467",-0.299278,42.7
"140705","seq182468",-0.315716,47.4
"140711","seq182474",-0.33752,53.7
"140713","seq182479",-0.400333,41.9
"140720","seq182489",-0.338021,44.6
"140723","seq182492",-0.214769,59.7
"140725","seq182494",-0.413913,42.9
"140729","seq182498",-0.266055,43.4
"140733","seq182503",-0.244415,54.3
"140735","seq182506",-0.442317,50
"140749","seq182523",-0.270573,59.5
"140751","seq182526",-0.354009,45.2
"140752","seq182527",-0.356375,39.7
"140768","seq182548",-0.281808,56.3
"140773","seq182554",-0.322631,57.1
"140774","seq182555",-0.38325,55.1
"140775","seq182557",-0.382288,48.9
"140783","seq182568",-0.312057,50
"140784","seq182569",-0.357517,59.5
"140786","seq182572",-0.341211,55.9
"140790","seq182581",-0.2915,47.9
"140791","seq182582",-0.346814,57.4
"140793","seq182586",-0.381757,50.8
"140797","seq182590",-0.308236,55.7
"140802","seq182597",-0.292183,47.7
"140803","seq182598",-0.301092,52.4
"140805","seq182600",-0.36092,35.3
"140808","seq182603",-0.363348,40
"140811","seq182606",-0.338561,42.9
"140813","seq182608",-0.313571,43.4
"140814","seq182609",-0.284807,47.7
"140815","seq182610",-0.376419,43.3
"140816","seq182611",-0.321199,41.3
"140818","seq182613",-0.426501,56.8
"140823","seq182619",-0.241708,44.9
"140824","seq182621",-0.29597,43.1
"140829","seq182628",-0.348953,39.7
"140830","seq182629",-0.304897,44.9
"140833","seq182635",-0.289196,63.8
"140837","seq182639",-0.20509,57.5
"140848","seq182653",-0.191968,65.1
"140855","seq182662",-0.275837,43.1
"140857","seq182664",-0.230419,61.4
"140859","seq182666",-0.33589,46.2
"140871","seq182685",-0.234359,45.7
"140872","seq182686",-0.254292,50
"140880","seq182695",-0.227118,44.3
"140881","seq182699",-0.350743,51.4
"140884","seq182703",-0.461568,53.4
"140886","seq182705",-0.33203,55
"140891","seq182710",-0.266557,44.4
"140895","seq182716",-0.280691,38.5
"140899","seq182721",-0.296024,67.4
"140900","seq182723",-0.3332,51.1
"140904","seq182727",-0.354312,46.8
"140905","seq182729",-0.247011,45.6
"140907","seq182731",-0.392871,44.8
"140911","seq182736",-0.327984,47.5
"140914","seq182740",-0.340696,45
"140927","seq182757",-0.370523,38.7
"140932","seq182763",-0.318995,45.5
"140933","seq182764",-0.482012,48.4
"140935","seq182766",-0.385283,35.8
"140937","seq182769",-0.323847,56.8
"140952","seq182789",-0.366697,39.1
"140954","seq182791",-0.262337,54.4
"140962","seq182803",-0.438895,38.9
"140963","seq182804",-0.343546,50
"140964","seq182805",-0.461055,74.1
"140965","seq182807",-0.296209,49.3
"140978","seq182821",-0.263243,40.3
"140980","seq182823",-0.396917,38.7
"140984","seq182827",-0.345134,50.7
"140990","seq182835",-0.195799,54.1
"140991","seq182836",-0.412236,35.4
"140992","seq182837",-0.344198,47.4
"140997","seq182842",-0.461894,41.7
"140998","seq182843",-0.369355,42.3
"140999","seq182844",-0.36604,40.3
"141003","seq182848",-0.334091,57.1
"141004","seq182849",-0.348561,48.5
"141012","seq182860",-0.416544,44.7
"141015","seq182864",-0.29269,47.9
"141018","seq182867",-0.324225,38.2
"141028","seq182880",-0.203713,57.4
"141038","seq182893",-0.307724,55.4
"141041","seq182899",-0.488368,39.7
"141046","seq182905",-0.292,57.9
"141057","seq182919",-0.329692,45.6
"141058","seq182921",-0.320886,46.4
"141063","seq182926",-0.243987,43.6
"141064","seq182929",-0.313338,50
"141066","seq182931",-0.209662,66.2
"141067","seq182933",-0.330046,60.5
"141068","seq182934",-0.246351,37.7
"141076","seq182942",-0.252607,37.2
"141077","seq182943",-0.402248,43.9
"141079","seq182945",-0.376881,39.1
"141082","seq182949",-0.312938,43.5
"141084","seq182951",-0.34703,37.5
"141085","seq182953",-0.185786,54.4
"141091","seq182963",-0.355058,51.5
"141098","seq182973",-0.336889,52.9
"141099","seq182975",-0.257869,45.1
"141107","seq182983",-0.263233,57.1
"141111","seq182989",-0.392168,39
"141113","seq182991",-0.397976,45.2
"141118","seq182999",-0.366027,35.9
"141119","seq183000",-0.325555,41.7
"141123","seq183005",-0.396368,39.4
"141124","seq183006",-0.365964,39.1
"141128","seq183010",-0.353185,40
"141130","seq183012",-0.329838,41.2
"141134","seq183020",-0.355554,37.7
"141138","seq183025",-0.364213,43.6
"141144","seq183032",-0.281725,48.6
"141162","seq183060",-0.335738,43.4
"141175","seq183076",-0.293805,44.7
"141178","seq183082",-0.442257,48.7
"141181","seq183085",-0.402479,47.5
"141186","seq183090",-0.402382,36.8
"141190","seq183095",-0.358062,65.3
"141194","seq183099",-0.264697,67.9
"141196","seq183101",-0.405994,77.8
"141197","seq183102",-0.352089,48.5
"141204","seq183111",-0.179859,75.9
"141206","seq183115",-0.336059,49.1
"141209","seq183119",-0.314844,52.2
"141212","seq183122",-0.418766,42.9
"141219","seq183133",-0.379744,51.4
"141224","seq183139",-0.148059,56
"141227","seq183143",-0.230363,36.6
"141229","seq183147",-0.328313,36.7
"141231","seq183153",-0.344783,45.7
"141236","seq183158",-0.256619,56.5
"141238","seq183162",-0.389411,65.9
"141241","seq183165",-0.251205,46.6
"141247","seq183172",-0.359246,55.3
"141251","seq183178",-0.297121,41.4
"141252","seq183179",-0.408062,55.8
"141254","seq183182",-0.264961,49.1
"141255","seq183183",-0.290551,42.5
"141264","seq183194",-0.310795,43.6
"141266","seq183196",-0.311794,40.6
"141272","seq183202",-0.203245,63
"141273","seq183203",-0.297967,39.7
"141286","seq183220",-0.327957,53.5
"141290","seq183227",-0.355896,62.3
"141292","seq183229",-0.332893,52.9
"141295","seq183234",-0.351027,35.4
"141311","seq183256",-0.298512,59.6
"141313","seq183259",-0.38905,43.1
"141334","seq183291",-0.296122,35.7
"141344","seq183304",-0.280126,61.3
"141348","seq183308",-0.285296,50
"141359","seq183323",-0.323414,57.4
"141360","seq183324",-0.335786,49.4
"141364","seq183328",-0.300077,64.9
"141365","seq183329",-0.399661,43.4
"141367","seq183333",-0.233344,76.2
"141368","seq183335",-0.321696,56.8
"141372","seq183341",-0.261825,53.7
"141382","seq183353",-0.337424,45.5
"141390","seq183367",-0.366126,50
"141391","seq183370",-0.117241,100
"141396","seq183375",-0.273526,45.1
"141400","seq183382",-0.28931,51.8
"141412","seq183397",-0.356942,54
"141417","seq183403",-0.394526,42.4
"141420","seq183408",-0.324696,48
"141427","seq183415",-0.275558,53.5
"141433","seq183423",-0.304809,59
"141434","seq183424",-0.310078,39
"141442","seq183436",-0.511367,53.1
"141443","seq183437",-0.239956,55.2
"141444","seq183438",-0.326921,43.3
"141457","seq183451",-0.471681,45.7
"141458","seq183452",-0.383086,49
"141467","seq183462",-0.249148,81.3
"141472","seq183468",-0.246361,42.5
"141477","seq183475",-0.29778,37.7
"141480","seq183479",-0.282199,46.4
"141481","seq183480",-0.211462,68.1
"141484","seq183483",-0.297254,46.8
"141490","seq183489",-0.454722,35.4
"141501","seq183501",-0.294432,50
"141505","seq183506",-0.322889,40.6
"141507","seq183508",-0.168235,76.8
"141509","seq183510",-0.232239,51.5
"141511","seq183514",-0.315976,45.7
"141512","seq183515",-0.36561,49.3
"141517","seq183521",-0.413242,39.3
"141521","seq183526",-0.276524,49.4
"141523","seq183528",-0.325112,29.2
"141524","seq183529",-0.346942,47
"141533","seq183541",-0.387354,44.9
"141535","seq183544",-0.413567,64.1
"141540","seq183549",-0.408885,38.5
"141543","seq183553",-0.354742,40.9
"141551","seq183561",-0.314856,51.4
"141554","seq183564",-0.319271,49.3
"141555","seq183565",-0.364877,52
"141557","seq183567",-0.313445,44.8
"141560","seq183570",-0.307446,39.1
"141565","seq183575",-0.33799,42.4
"141568","seq183579",-0.316182,55.4
"141577","seq183591",-0.491355,42
"141578","seq183592",-0.375555,46.5
"141579","seq183593",-0.300309,37
"141588","seq183604",-0.315083,43.9
"141591","seq183608",-0.356004,70.7
"141592","seq183609",-0.440863,59.3
"141595","seq183612",-0.279887,43.1
"141596","seq183613",-0.393068,50
"141598","seq183615",-0.166505,83.1
"141600","seq183617",-0.326524,40.3
"141603","seq183620",-0.340224,45.3
"141612","seq183634",-0.29603,50
"141615","seq183639",-0.48738,35.7
"141616","seq183641",-0.339374,57.6
"141618","seq183643",-0.329633,44.4
"141621","seq183647",-0.391703,34.3
"141624","seq183651",-0.247636,50
"141628","seq183655",-0.236141,44.2
"141638","seq183669",-0.32491,66.7
"141642","seq183676",-0.326786,50
"141643","seq183677",-0.27375,42.9
"141648","seq183686",-0.451004,36.5
"141650","seq183688",-0.287993,55.3
"141656","seq183695",-0.37896,40.8
"141659","seq183698",-0.365402,40.7
"141662","seq183702",-0.304337,41
"141666","seq183706",-0.346256,46.7
"141668","seq183708",-0.418827,40.3
"141669","seq183709",-0.312482,61.4
"141673","seq183716",-0.312883,33.3
"141681","seq183727",-0.34788,72
"141682","seq183729",-0.224752,48.3
"141687","seq183735",-0.250694,47.1
"141688","seq183736",-0.300797,57.1
"141692","seq183740",-0.368173,37.5
"141693","seq183741",-0.34941,50
"141698","seq183747",-0.447564,30.4
"141699","seq183748",-0.405633,51.3
"141700","seq183749",-0.250097,58.2
"141709","seq183763",-0.42479,41.4
"141711","seq183766",-0.446181,48.2
"141712","seq183769",-0.336256,54.1
"141720","seq183780",-0.430387,41.4
"141721","seq183781",-0.321025,44.3
"141722","seq183782",-0.321475,40.9
"141723","seq183783",-0.236612,48.1
"141730","seq183792",-0.353948,46.3
"141732","seq183797",-0.446275,38.1
"141734","seq183800",-0.250173,53
"141742","seq183810",-0.472937,42.9
"141748","seq183820",-0.386262,47.8
"141759","seq183834",-0.26415,47.4
"141761","seq183837",-0.303181,34.2
"141767","seq183847",-0.317253,47.8
"141768","seq183848",-0.352389,37
"141769","seq183849",-0.437033,39.4
"141770","seq183850",-0.392943,50
"141788","seq183876",-0.261998,52.6
"141793","seq183883",-0.391633,49.2
"141796","seq183886",-0.354589,51.9
"141803","seq183893",-0.319813,58.9
"141814","seq183906",-0.352508,45.9
"141822","seq183914",-0.176459,53.8
"141824","seq183916",-0.374276,41.3
"141825","seq183917",-0.42386,67.9
"141827","seq183920",-0.31475,35.5
"141830","seq183927",-0.328184,38.5
"141834","seq183934",-0.35795,45.2
"141840","seq183940",-0.351301,50
"141847","seq183949",-0.234448,47
"141848","seq183950",-0.435187,46
"141852","seq183957",-0.422354,53.5
"141857","seq183965",-0.291294,34.7
"141858","seq183966",-0.300992,34.8
"141859","seq183967",-0.302789,54.4
"141864","seq183973",-0.252826,49.4
"141865","seq183974",-0.286338,53.1
"141869","seq183979",-0.318959,60.4
"141873","seq183984",-0.224752,51.5
"141874","seq183985",-0.325759,44
"141879","seq183991",-0.26625,45
"141880","seq183992",-0.399449,52.5
"141881","seq183994",-0.298397,53.3
"141882","seq183995",-0.204304,57
"141885","seq183998",-0.377596,54
"141886","seq183999",-0.335206,33.3
"141890","seq184003",-0.246347,60.5
"141892","seq184006",-0.322913,48.6
"141896","seq184011",-0.249305,59.7
"141909","seq184028",-0.279329,53.5
"141912","seq184033",-0.379429,34
"141922","seq184045",-0.271006,49.2
"141925","seq184049",-0.290152,64.5
"141926","seq184052",-0.273318,55.1
"141934","seq184060",-0.347466,43.8
"141938","seq184064",-0.358202,41.4
"141942","seq184070",-0.606751,57.8
"141944","seq184072",-0.349891,32.8
"141949","seq184079",-0.287528,50.7
"141955","seq184085",-0.250698,45.2
"141956","seq184086",-0.271704,51.3
"141961","seq184093",-0.33092,55.6
"141962","seq184094",-0.299852,40
"141970","seq184106",-0.450469,38.9
"141972","seq184108",-0.507601,46.8
"141976","seq184113",-0.431009,48.7
"141978","seq184115",-0.428958,38.2
"141987","seq184128",-0.413248,47.6
"141988","seq184129",-0.380822,35.7
"141990","seq184132",-0.434001,39.7
"141994","seq184136",-0.281293,38.7
"141998","seq184140",-0.464052,61.8
"142004","seq184148",-0.271795,56.7
"142008","seq184153",-0.212866,49.3
"142016","seq184162",-0.269536,40
"142020","seq184167",-0.444681,58.7
"142022","seq184171",-0.333069,40
"142030","seq184182",-0.408192,50
"142037","seq184190",-0.335611,42.7
"142039","seq184193",-0.424291,41.7
"142046","seq184201",-0.388904,47.5
"142048","seq184203",-0.240426,51.8
"142050","seq184205",-0.401922,63.9
"142051","seq184206",-0.269668,40.6
"142054","seq184210",-0.319588,50
"142059","seq184217",-0.373131,36.7
"142068","seq184231",-0.286884,45.8
"142071","seq184234",-0.21198,52
"142074","seq184237",-0.231737,52.5
"142077","seq184240",-0.465408,36.8
"142083","seq184250",-0.220423,42.7
"142085","seq184252",-0.313996,47.2
"142086","seq184253",-0.376532,47.1
"142096","seq184264",-0.32409,45.5
"142098","seq184266",-0.376367,38.2
"142100","seq184268",-0.273083,40
"142106","seq184276",-0.455523,43.3
"142109","seq184281",-0.318545,37.5
"142112","seq184284",-0.186302,56.8
"142114","seq184286",-0.441497,57.6
"142117","seq184289",-0.351415,53.6
"142119","seq184291",-0.253845,37.5
"142125","seq184299",-0.270903,60.6
"142127","seq184301",-0.274875,54.3
"142134","seq184308",-0.203179,66.2
"142140","seq184314",-0.217487,42.2
"142143","seq184317",-0.347919,46.8
"142145","seq184319",-0.354872,50
"142149","seq184323",-0.282608,40.3
"142155","seq184330",-0.338393,53.6
"142156","seq184331",-0.344871,45.5
"142166","seq184347",-0.304527,48.3
"142168","seq184349",-0.212843,59.6
"142171","seq184353",-0.246364,50
"142172","seq184354",-0.248764,44.6
"142174","seq184357",-0.371857,36.5
"142186","seq184371",-0.442978,53.9
"142191","seq184376",-0.334384,37.9
"142195","seq184381",-0.264315,53
"142199","seq184385",-0.441317,45.5
"142200","seq184386",-0.374613,44.6
"142205","seq184391",-0.427733,40
"142208","seq184396",-0.294713,53.2
"142213","seq184403",-0.374713,45.9
"142215","seq184405",-0.315594,59.8
"142216","seq184406",-0.336595,46.6
"142218","seq184409",-0.322878,37.7
"142219","seq184410",-0.20392,51.9
"142224","seq184415",-0.30093,50.7
"142225","seq184416",-0.337376,40.8
"142228","seq184421",-0.377973,43.1
"142230","seq184423",-0.28596,43.4
"142244","seq184440",-0.256512,46.1
"142245","seq184442",-0.306532,41.5
"142255","seq184454",-0.383655,37.2
"142261","seq184462",-0.332701,39.1
"142264","seq184465",-0.319575,47.1
"142271","seq184473",-0.252519,44.2
"142279","seq184482",-0.269462,55.6
"142285","seq184488",-0.341884,43.3
"142288","seq184491",-0.361743,48.9
"142290","seq184495",-0.330469,42.9
"142295","seq184501",-0.199501,60.5
"142296","seq184502",-0.317737,42.3
"142297","seq184503",-0.307508,34.6
"142299","seq184506",-0.353581,45.9
"142300","seq184507",-0.266289,45.7
"142306","seq184514",-0.33852,49.3
"142309","seq184519",-0.378443,43.9
"142311","seq184522",-0.260554,58.8
"142328","seq184545",-0.358261,42.2
"142331","seq184548",-0.363943,52.9
"142335","seq184553",-0.339905,48.8
"142336","seq184554",-0.454032,43.1
"142337","seq184555",-0.264977,40.3
"142344","seq184564",-0.220571,52.2
"142345","seq184567",-0.320612,43.9
"142364","seq184588",-0.371755,33.3
"142368","seq184596",-0.321569,54.1
"142369","seq184598",-0.294518,53.3
"142375","seq184606",-0.297799,27.6
"142377","seq184608",-0.364006,42.3
"142380","seq184611",-0.492679,42.4
"142385","seq184616",-0.320601,50
"142388","seq184620",-0.223273,59.6
"142389","seq184622",-0.259739,54.9
"142402","seq184640",-0.355893,62.9
"142404","seq184643",-0.2359,34.1
"142406","seq184645",-0.386218,64.1
"142408","seq184647",-0.216284,48.7
"142411","seq184650",-0.306661,49
"142417","seq184656",-0.431032,43.3
"142418","seq184657",-0.457041,65.7
"142420","seq184659",-0.412517,41.2
"142426","seq184666",-0.359963,46.4
"142435","seq184676",-0.204697,59.6
"142446","seq184690",-0.177896,59.7
"142448","seq184694",-0.273057,42.2
"142451","seq184697",-0.251226,42.6
"142457","seq184704",-0.266572,44.4
"142458","seq184705",-0.359015,36.3
"142459","seq184707",-0.31947,40
"142461","seq184709",-0.23167,61.8
"142465","seq184714",-0.421553,43.5
"142467","seq184716",-0.245421,60
"142477","seq184728",-0.434639,62.5
"142482","seq184736",-0.320538,46.1
"142487","seq184742",-0.281145,60
"142492","seq184752",-0.349844,45.1
"142494","seq184756",-0.336268,68.4
"142495","seq184757",-0.282933,47.4
"142497","seq184759",-0.357689,42.6
"142507","seq184772",-0.333073,80
"142509","seq184774",-0.300786,44
"142516","seq184783",-0.257666,47.7
"142522","seq184790",-0.286517,47.3
"142533","seq184805",-0.323546,74.2
"142534","seq184807",-0.385807,42.5
"142537","seq184811",-0.292409,44.6
"142538","seq184812",-0.370011,50
"142541","seq184816",-0.252174,61.8
"142544","seq184820",-0.374224,37
"142546","seq184823",-0.2263,60.9
"142551","seq184828",-0.164979,63.3
"142554","seq184832",-0.502301,38.1
"142556","seq184834",-0.315977,37.1
"142558","seq184837",-0.224219,57
"142560","seq184839",-0.277425,61.9
"142563","seq184844",-0.309445,48
"142570","seq184852",-0.295593,63
"142575","seq184857",-0.474117,58.3
"142581","seq184865",-0.323394,49.4
"142591","seq184879",-0.337708,49
"142594","seq184883",-0.225696,56.4
"142598","seq184888",-0.243195,60
"142599","seq184889",-0.285299,43.6
"142604","seq184894",-0.281552,50
"142613","seq184904",-0.203822,51.3
"142614","seq184905",-0.267694,44.7
"142618","seq184910",-0.26544,54.5
"142619","seq184911",-0.308157,45.8
"142632","seq184926",-0.308853,59.1
"142637","seq184931",-0.288105,65.2
"142638","seq184934",-0.247505,60.3
"142640","seq184938",-0.332953,48.8
"142645","seq184945",-0.395757,46.4
"142647","seq184947",-0.275682,34.8
"142651","seq184953",-0.285976,40.9
"142652","seq184954",-0.342828,44.2
"142658","seq184961",-0.35474,39.1
"142662","seq184965",-0.260854,41.9
"142664","seq184967",-0.247183,58.8
"142665","seq184968",-0.332749,50
"142672","seq184978",-0.334409,41.6
"142675","seq184982",-0.367959,53.8
"142681","seq184991",-0.305376,45.1
"142682","seq184992",-0.412978,40
"142689","seq185000",-0.294005,42.4
"142694","seq185005",-0.30782,71.4
"142695","seq185007",-0.454809,52.2
"142696","seq185008",-0.326533,48.4
"142699","seq185012",-0.438886,37.5
"142700","seq185013",-0.256336,58.1
"142704","seq185017",-0.314783,61.3
"142710","seq185024",-0.244661,52.4
"142713","seq185029",-0.312514,49.1
"142715","seq185032",-0.35245,43.6
"142726","seq185048",-0.220777,65.7
"142732","seq185057",-0.348294,42.3
"142737","seq185063",-0.207459,63.6
"142744","seq185070",-0.29503,39.7
"142746","seq185072",-0.341653,73.5
"142758","seq185087",-0.259501,45.5
"142759","seq185089",-0.401744,41.3
"142773","seq185111",-0.26188,36.7
"142782","seq185126",-0.2667,44.1
"142791","seq185138",-0.341796,45.5
"142794","seq185144",-0.314943,32.4
"142798","seq185148",-0.493152,57.4
"142800","seq185151",-0.261983,51.9
"142808","seq185160",-0.273789,42.4
"142809","seq185161",-0.368205,63.3
"142812","seq185164",-0.264546,53.1
"142815","seq185168",-0.331914,36.5
"142818","seq185172",-0.332023,42
"142820","seq185176",-0.428791,64.9
"142825","seq185182",-0.394932,40.7
"142828","seq185186",-0.372802,50
"142831","seq185192",-0.292051,45.1
"142837","seq185201",-0.387819,38.3
"142845","seq185210",-0.410703,35.7
"142849","seq185216",-0.265814,46.2
"142854","seq185222",-0.39929,51.6
"142861","seq185231",-0.370781,44.4
"142862","seq185232",-0.38761,36.1
"142865","seq185238",-0.355235,73.3
"142872","seq185247",-0.281313,48
"142882","seq185261",-0.262122,48.9
"142887","seq185268",-0.345803,40.3
"142892","seq185277",-0.399886,46.4
"142894","seq185279",-0.285726,67.6
"142906","seq185294",-0.400952,34.3
"142907","seq185295",-0.300392,51.9
"142908","seq185296",-0.117241,100
"142909","seq185297",-0.307189,62.1
"142910","seq185298",-0.376173,41.4
"142912","seq185300",-0.287604,52
"142916","seq185304",-0.376691,43.1
"142918","seq185306",-0.502548,76.7
"142923","seq185311",-0.303609,42.9
"142925","seq185313",-0.385165,40.4
"142929","seq185317",-0.364944,38.7
"142930","seq185318",-0.335759,48.7
"142932","seq185320",-0.413291,45.2
"142936","seq185324",-0.388681,47.5
"142940","seq185328",-0.342651,39.6
"142942","seq185331",-0.284326,57.7
"142951","seq185341",-0.20426,69
"142960","seq185354",-0.324487,32
"142970","seq185366",-0.369691,52.7
"142972","seq185369",-0.299914,57.1
"142980","seq185379",-0.356345,45.9
"142981","seq185380",-0.235726,57.5
"142991","seq185394",-0.351521,52
"142992","seq185395",-0.380061,46.6
"142995","seq185400",-0.343194,47.9
"143001","seq185406",-0.364211,44.4
"143003","seq185410",-0.283091,46.7
"143007","seq185416",-0.312083,41.9
"143014","seq185423",-0.36734,35.3
"143016","seq185428",-0.490324,61.8
"143019","seq185432",-0.299698,40.7
"143020","seq185433",-0.368787,43.8
"143022","seq185435",-0.320851,51.2
"143027","seq185441",-0.465037,47.1
"143028","seq185442",-0.364401,36.8
"143034","seq185448",-0.44216,46.3
"143037","seq185451",-0.323753,42.1
"143040","seq185455",-0.305562,61.1
"143044","seq185460",-0.364997,48.8
"143045","seq185461",-0.31439,57.6
"143053","seq185470",-0.251685,41.9
"143056","seq185473",-0.354475,41.5
"143058","seq185475",-0.298373,51.6
"143064","seq185481",-0.500855,40
"143065","seq185483",-0.386036,52.3
"143071","seq185490",-0.351444,49.3
"143074","seq185494",-0.242098,52.6
"143075","seq185495",-0.366914,43.3
"143078","seq185499",-0.507478,43.4
"143086","seq185509",-0.308351,36.7
"143094","seq185519",-0.284093,39.7
"143095","seq185520",-0.343981,48.9
"143108","seq185537",-0.269657,44.2
"143110","seq185539",-0.406121,46.4
"143116","seq185545",-0.414732,45.6
"143119","seq185549",-0.362317,39.7
"143120","seq185550",-0.447199,36.4
"143124","seq185555",-0.237886,57.1
"143129","seq185562",-0.404448,37
"143131","seq185564",-0.301704,35.2
"143138","seq185572",-0.274156,34.8
"143142","seq185577",-0.344751,37.8
"143147","seq185584",-0.380105,45.2
"143153","seq185592",-0.162172,58.8
"143154","seq185593",-0.212335,50.7
"143159","seq185599",-0.345521,46.7
"143162","seq185605",-0.33579,60
"143163","seq185606",-0.472531,36.4
"143164","seq185607",-0.359923,53.7
"143167","seq185614",-0.263,38.8
"143172","seq185619",-0.358977,48.5
"143174","seq185621",-0.375109,50.7
"143175","seq185623",-0.269242,39.1
"143185","seq185637",-0.281244,50
"143187","seq185639",-0.286234,60.3
"143188","seq185640",-0.450898,62.5
"143189","seq185641",-0.28362,52.2
"143192","seq185644",-0.418624,43.6
"143204","seq185660",-0.276986,52.1
"143205","seq185661",-0.289022,49.3
"143206","seq185662",-0.347255,31.3
"143207","seq185663",-0.351185,47.6
"143219","seq185676",-0.257007,46.5
"143223","seq185684",-0.30508,47.6
"143224","seq185685",-0.266115,70
"143229","seq185692",-0.380294,40.3
"143232","seq185695",-0.297003,50.9
"143235","seq185699",-0.329788,53.8
"143238","seq185702",-0.203766,52.5
"143245","seq185712",-0.203401,58.5
"143252","seq185721",-0.227367,44.7
"143256","seq185725",-0.53811,51.2
"143259","seq185730",-0.312262,50.8
"143262","seq185733",-0.258605,45.8
"143263","seq185734",-0.271061,56.2
"143277","seq185750",-0.417296,54.3
"143279","seq185752",-0.307828,34.7
"143282","seq185759",-0.443327,54.8
"143283","seq185760",-0.315991,52.2
"143285","seq185762",-0.197217,59.8
"143292","seq185771",-0.331113,37
