"","id","score","%id"
"62764","seq62765",-0.298124,42.5
"62765","seq62766",-0.293295,0
"62766","seq62767",-0.291367,0
"62767","seq62768",-0.285262,0
"62768","seq62769",-0.202787,76.2
"62769","seq62770",-0.340245,0
"62770","seq62771",-0.279752,0
"62771","seq62772",-0.208067,51.6
"62772","seq62773",-0.134115,88.6
"62773","seq62774",-0.319438,0
"62774","seq62775",-0.145197,65.5
"62775","seq62776",-0.281281,42.4
"62776","seq62777",-0.309652,41.7
"62777","seq62778",-0.187196,44.7
"62778","seq62779",-0.270155,47.9
"62779","seq62780",-0.148457,64.8
"62780","seq62781",-0.230782,56.5
"62781","seq62782",-0.306315,0
"62782","seq62783",-0.292353,0
"62783","seq62784",-0.224629,0
"62784","seq62785",-0.106386,92.9
"62785","seq62786",-0.318276,0
"62786","seq62787",-0.170193,47.2
"62787","seq62788",-0.348284,0
"62788","seq62789",-0.087467,82.6
"62789","seq62790",-0.298555,0
"62790","seq62791",-0.30496,42.9
"62791","seq62792",-0.20112,58.1
"62792","seq62793",-0.245402,0
"62793","seq62794",-0.205334,59.5
"62794","seq62795",-0.329479,0
"62795","seq62796",-0.258923,0
"62796","seq62797",-0.193581,62
"62797","seq62798",-0.210468,76.8
"62798","seq62799",-0.154249,51.5
"62799","seq62800",-0.166357,72.1
"62800","seq62801",-0.193338,50.9
"62801","seq62802",-0.227087,0
"62802","seq62803",-0.265351,0
"62803","seq62804",-0.156498,58.2
"62804","seq62805",-0.086461,83.8
"62805","seq62806",-0.466425,0
"62806","seq62807",-0.160046,80
"62807","seq62808",-0.279721,0
"62808","seq62809",-0.218858,0
"62809","seq62810",-0.125036,69.8
"62810","seq62811",-0.078793,84.3
"62811","seq62812",-0.338026,52.4
"62812","seq62813",-0.153201,71.9
"62813","seq62814",-0.335806,59.5
"62814","seq62815",-0.41917,64.4
"62815","seq62816",-0.302713,0
"62816","seq62817",-0.223416,64.9
"62817","seq62818",-0.361565,0
"62818","seq62819",-0.315725,0
"62819","seq62820",-0.326016,0
"62820","seq62821",-0.251267,35.6
"62821","seq62822",-0.218401,51.5
"62822","seq62823",-0.226882,83.7
"62823","seq62824",-0.24049,41.5
"62824","seq62825",-0.228305,73.3
"62825","seq62826",-0.205741,0
"62826","seq62827",-0.299951,0
"62827","seq62828",-0.180616,41.9
"62828","seq62829",-0.240354,35.4
"62829","seq62830",-0.235688,73.9
"62830","seq62831",-0.297805,0
"62831","seq62832",-0.283425,0
"62832","seq62833",-0.179691,62.7
"62833","seq62834",-0.229956,85.5
"62834","seq62835",-0.183122,61.1
"62835","seq62836",-0.291957,44.2
"62836","seq62837",-0.413619,0
"62837","seq62838",-0.313286,86.7
"62838","seq62839",-0.467551,91.7
"62839","seq62840",-0.164283,75.5
"62840","seq62841",-0.143317,55.9
"62841","seq62842",-0.236091,59.3
"62842","seq62843",-0.237611,0
"62843","seq62844",-0.157185,74.6
"62844","seq62845",-0.124818,76
"62845","seq62846",-0.207464,40.8
"62846","seq62847",-0.255203,67.6
"62847","seq62848",-0.171732,71.4
"62848","seq62849",-0.265521,33
"62849","seq62850",-0.22082,54.2
"62850","seq62851",-0.182763,59.4
"62851","seq62852",-0.308636,26.7
"62852","seq62853",-0.242173,73
"62853","seq62854",-0.06982,79.8
"62854","seq62855",-0.311615,0
"62855","seq62856",-0.395263,0
"62856","seq62857",-0.269002,45.4
"62857","seq62858",-0.110282,83.7
"62858","seq62859",-0.246616,54.2
"62859","seq62860",-0.210016,52.5
"62860","seq62861",-0.216974,90.5
"62861","seq62862",-0.205028,82.2
"62862","seq62863",-0.157137,62.1
"62863","seq62864",-0.180239,78.8
"62864","seq62865",-0.231514,45.4
"62865","seq62866",-0.22589,61.3
"62866","seq62867",-0.190354,48.2
"62867","seq62868",-0.06474,78.7
"62868","seq62869",-0.264592,0
"62869","seq62870",-0.288845,0
"62870","seq62871",-0.164994,66.7
"62871","seq62872",-0.197171,0
"62872","seq62873",-0.174389,69.7
"62873","seq62874",-0.164218,61.8
"62874","seq62875",-0.192971,80.9
"62875","seq62876",-0.224594,54.1
"62876","seq62877",-0.287776,47.6
"62877","seq62878",-0.349999,0
"62878","seq62879",-0.378046,90.9
"62879","seq62880",-0.254016,77.4
"62880","seq62881",-0.381034,0
"62881","seq62882",-0.315682,0
"62882","seq62883",-0.238881,52.7
"62883","seq62884",-0.309769,42.6
"62884","seq62885",-0.371719,39.2
"62885","seq62886",-0.141087,68
"62886","seq62887",-0.429938,0
"62887","seq62888",-0.284307,75.9
"62888","seq62889",-0.295811,47.5
"62889","seq62890",-0.327665,42.7
"62890","seq62891",-0.290664,0
"62891","seq62892",-0.176429,54.9
"62892","seq62893",-0.338522,26.9
"62893","seq62894",-0.149899,59
"62894","seq62895",-0.205477,56.1
"62895","seq62896",-0.333421,36.8
"62896","seq62897",-0.198899,76.8
"62897","seq62898",-0.325113,36.7
"62898","seq62899",-0.088816,68.9
"62899","seq62900",-0.18526,60
"62900","seq62901",-0.263665,74.7
"62901","seq62902",-0.35342,43.8
"62902","seq62903",-0.150373,57
"62903","seq62904",-0.047841,77.1
"62904","seq62905",-0.214841,68.1
"62905","seq62906",-0.196884,0
"62906","seq62907",-0.184962,58.6
"62907","seq62908",-0.430982,56.7
"62908","seq62909",-0.336865,0
"62909","seq62910",-0.101001,75.6
"62910","seq62911",-0.257157,0
"62911","seq62912",-0.105535,74.2
"62912","seq62913",-0.369964,41.8
"62913","seq62914",-0.244721,0
"62914","seq62915",-0.101078,80.9
"62915","seq62916",-0.258608,67.8
"62916","seq62917",-0.105538,69.9
"62917","seq62918",-0.209167,70.2
"62918","seq62919",-0.255487,0
"62919","seq62920",-0.285066,65.5
"62920","seq62921",-0.109918,72
"62921","seq62922",-0.270827,0
"62922","seq62923",-0.211497,80
"62923","seq62924",-0.348018,40.5
"62924","seq62925",-0.540087,0
"62925","seq62926",-0.41776,0
"62926","seq62927",-0.2428,0
"62927","seq62928",-0.144293,60.5
"62928","seq62929",-0.352005,45.4
"62929","seq62930",-0.180102,0
"62930","seq62931",-0.182714,50
"62931","seq62932",-0.222927,55.7
"62932","seq62933",-0.358181,0
"62933","seq62934",-0.435679,0
"62934","seq62935",-0.313556,47
"62935","seq62936",-0.165747,95.2
"62936","seq62937",-0.213667,85.2
"62937","seq62938",-0.292672,84.7
"62938","seq62939",-0.282736,0
"62939","seq62940",-0.207859,78
"62940","seq62941",-0.378635,38.9
"62941","seq62942",-0.441633,0
"62942","seq62943",-0.247766,90.7
"62943","seq62944",-0.2426,47
"62944","seq62945",-0.141184,51.2
"62945","seq62946",-0.176034,54.1
"62946","seq62947",-0.302449,84.2
"62947","seq62948",-0.148452,91.8
"62948","seq62949",-0.22423,57.3
"62949","seq62950",-0.182035,61.4
"62950","seq62951",-0.362731,0
"62951","seq62952",-0.129159,57.8
"62952","seq62953",-0.307881,36.3
"62953","seq62954",-0.230502,70
"62954","seq62955",-0.161332,71.3
"62955","seq62956",-0.140596,56.2
"62956","seq62957",-0.223129,56.1
"62957","seq62958",-0.144614,56.7
"62958","seq62959",-0.389173,36.9
"62959","seq62960",-0.215099,63.7
"62960","seq62961",-0.381143,0
"62961","seq62962",-0.288639,76.4
"62962","seq62963",-0.242806,0
"62963","seq62964",-0.416299,0
"62964","seq62965",-0.200664,57.8
"62965","seq62966",-0.211591,47.8
"62966","seq62967",-0.214106,77.5
"62967","seq62968",-0.207034,55.6
"62968","seq62969",-0.24266,0
"62969","seq62970",-0.137741,71.8
"62970","seq62971",-0.198675,0
"62971","seq62972",-0.320577,49.6
"62972","seq62973",-0.211674,50.7
"62973","seq62974",-0.157436,68.9
"62974","seq62975",-0.411996,0
"62975","seq62976",-0.155661,48.4
"62976","seq62977",-0.238838,34.7
"62977","seq62978",-0.170902,72.9
"62978","seq62979",-0.1576,0
"62979","seq62980",-0.273494,0
"62980","seq62981",-0.191925,94.1
"62981","seq62982",-0.206436,0
"62982","seq62983",-0.174377,0
"62983","seq62984",-0.263647,94.4
"62984","seq62985",-0.279137,0
"62985","seq62986",-0.463151,95.3
"62986","seq62987",-0.3413,88.9
"62987","seq62988",-0.352606,0
"62988","seq62989",-0.094683,79.2
"62989","seq62990",-0.208813,41.6
"62990","seq62991",-0.160776,70.7
"62991","seq62992",-0.169033,84.2
"62992","seq62993",-0.179119,45.5
"62993","seq62994",-0.282168,85.8
"62994","seq62995",-0.271996,32.3
"62995","seq62996",-0.182856,41.4
"62996","seq62997",-0.109909,63.5
"62997","seq62998",-0.292018,42.4
"62998","seq62999",-0.07864,78
"62999","seq63000",-0.249463,0
"63000","seq63001",-0.308559,0
"63001","seq63002",-0.138911,67.1
"63002","seq63003",-0.407739,82.4
"63003","seq63004",-0.217638,46.4
"63004","seq63005",-0.109696,88.4
"63005","seq63006",-0.241565,43.8
"63006","seq63007",-0.215767,49.3
"63007","seq63008",-0.254609,0
"63008","seq63009",-0.145143,79
"63009","seq63010",-0.251469,48
"63010","seq63011",-0.318693,37.3
"63011","seq63012",-0.164831,76.9
"63012","seq63013",-0.245351,0
"63013","seq63014",-0.279512,83.3
"63014","seq63015",-0.340187,0
"63015","seq63016",-0.251613,0
"63016","seq63017",-0.223207,43.3
"63017","seq63018",-0.1524,71.8
"63018","seq63019",-0.289579,41.1
"63019","seq63020",-0.208558,61
"63020","seq63021",-0.299611,0
"63021","seq63022",-0.149087,88
"63022","seq63023",-0.152168,65.7
"63023","seq63024",-0.262663,0
"63024","seq63025",-0.237285,37.6
"63025","seq63026",-0.193534,63.6
"63026","seq63027",-0.109386,78.8
"63027","seq63028",-0.272944,41.3
"63028","seq63029",-0.149807,75.8
"63029","seq63030",-0.402954,0
"63030","seq63031",-0.19468,72.6
"63031","seq63032",-0.187988,57.4
"63032","seq63033",-0.423536,0
"63033","seq63034",-0.218995,50
"63034","seq63035",-0.254232,0
"63035","seq63036",-0.302636,47.3
"63036","seq63037",-0.259464,95.6
"63037","seq63038",-0.117653,87.2
"63038","seq63039",-0.158102,70.5
"63039","seq63040",-0.199115,46.3
"63040","seq63041",-0.107049,80.2
"63041","seq63042",-0.276197,0
"63042","seq63043",-0.133345,71
"63043","seq63044",-0.177357,60.6
"63044","seq63045",-0.224581,68.6
"63045","seq63046",-0.170095,85
"63046","seq63047",-0.214598,0
"63047","seq63048",-0.121198,86.3
"63048","seq63049",-0.17228,57.4
"63049","seq63050",-0.238204,0
"63050","seq63051",-0.28112,45.2
"63051","seq63052",-0.256231,0
"63052","seq63053",-0.18311,65.3
"63053","seq63054",-0.426628,0
"63054","seq63055",-0.184151,64.2
"63055","seq63056",-0.18283,55.9
"63056","seq63057",-0.240713,0
"63057","seq63058",-0.161531,51.4
"63058","seq63059",-0.3026,0
"63059","seq63060",-0.177609,75.5
"63060","seq63061",-0.188887,61.2
"63061","seq63062",-0.472663,55.4
"63062","seq63063",-0.155041,52.4
"63063","seq63064",-0.294181,0
"63064","seq63065",-0.191678,58.2
"63065","seq63066",-0.227675,33.3
"63066","seq63067",-0.070353,75.7
"63067","seq63068",-0.30307,0
"63068","seq63069",-0.324757,0
"63069","seq63070",-0.225232,0
"63070","seq63071",-0.242598,0
"63071","seq63072",-0.227329,60.8
"63072","seq63073",-0.214184,64.9
"63073","seq63074",-0.292216,48.9
"63074","seq63075",-0.337945,0
"63075","seq63076",-0.282842,0
"63076","seq63077",-0.10794,68.7
"63077","seq63078",-0.197577,59.2
"63078","seq63079",-0.210647,77.7
"63079","seq63080",-0.394605,0
"63080","seq63081",-0.102224,67
"63081","seq63082",-0.395116,0
"63082","seq63083",-0.17449,89.5
"63083","seq63084",-0.326883,46.7
"63084","seq63085",-0.250174,49
"63085","seq63086",-0.280375,0
"63086","seq63087",-0.150157,72.4
"63087","seq63088",-0.242979,0
"63088","seq63089",-0.303854,68.3
"63089","seq63090",-0.236023,57.9
"63090","seq63091",-0.149335,58.5
"63091","seq63092",-0.12082,77
"63092","seq63093",-0.307166,0
"63093","seq63094",-0.151028,61.2
"63094","seq63095",-0.274096,61.2
"63095","seq63096",-0.400276,50
"63096","seq63097",-0.223282,90.4
"63097","seq63098",-0.197673,81.9
"63098","seq63099",-0.130059,67.2
"63099","seq63100",-0.348303,0
"63100","seq63101",-0.103009,88.4
"63101","seq63102",-0.265925,48.4
"63102","seq63103",-0.182649,50.5
"63103","seq63104",-0.240246,0
"63104","seq63105",-0.245087,68
"63105","seq63106",-0.33167,34.9
"63106","seq63107",-0.359066,0
"63107","seq63108",-0.23261,45
"63108","seq63109",-0.186666,54.6
"63109","seq63110",-0.445545,0
"63110","seq63111",-0.171786,0
"63111","seq63112",-0.212978,0
"63112","seq63113",-0.210382,39.3
"63113","seq63114",-0.189577,52.2
"63114","seq63115",-0.297329,0
"63115","seq63116",-0.232958,88.9
"63116","seq63117",-0.109476,90.3
"63117","seq63118",-0.297492,66.1
"63118","seq63119",-0.090613,70.9
"63119","seq63120",-0.193002,54.9
"63120","seq63121",-0.383477,0
"63121","seq63122",-0.321639,85.2
"63122","seq63123",-0.262554,33.3
"63123","seq63124",-0.225772,0
"63124","seq63125",-0.345478,0
"63125","seq63126",-0.28054,37.5
"63126","seq63127",-0.339151,43.3
"63127","seq63128",-0.095637,78.9
"63128","seq63129",-0.193546,62.9
"63129","seq63130",-0.338429,40
"63130","seq63131",-0.301302,53.9
"63131","seq63132",-0.192016,52.3
"63132","seq63133",-0.22854,0
"63133","seq63134",-0.296905,0
"63134","seq63135",-0.283652,45.5
"63135","seq63136",-0.187635,0
"63136","seq63137",-0.255613,0
"63137","seq63138",-0.28473,38.9
"63138","seq63139",-0.160509,86
"63139","seq63140",-0.171738,56.8
"63140","seq63141",-0.362068,0
"63141","seq63142",-0.248989,41.1
"63142","seq63143",-0.388226,61.4
"63143","seq63144",-0.235163,42.4
"63144","seq63145",-0.088199,89.9
"63145","seq63146",-0.266192,0
"63146","seq63147",-0.270909,46.4
"63147","seq63148",-0.338692,53.1
"63148","seq63149",-0.189642,55.3
"63149","seq63150",-0.273274,81.7
"63150","seq63151",-0.206492,54.5
"63151","seq63152",-0.260812,0
"63152","seq63153",-0.383993,44.3
"63153","seq63154",-0.093554,82.8
"63154","seq63155",-0.225547,0
"63155","seq63156",-0.284617,46.7
"63156","seq63157",-0.348118,0
"63157","seq63158",-0.247444,0
"63158","seq63159",-0.127066,77.5
"63159","seq63160",-0.240392,46.7
"63160","seq63161",-0.249347,0
"63161","seq63162",-0.320349,33.3
"63162","seq63163",-0.146602,72.1
"63163","seq63164",-0.208064,53.6
"63164","seq63165",-0.176912,75.9
"63165","seq63166",-0.234108,0
"63166","seq63167",-0.062397,88.6
"63167","seq63168",-0.138104,70.6
"63168","seq63169",-0.207453,50.6
"63169","seq63170",-0.175809,0
"63170","seq63171",-0.190143,46
"63171","seq63172",-0.34053,51.1
"63172","seq63173",-0.11743,79.6
"63173","seq63174",-0.066903,86.7
"63174","seq63175",-0.335243,35
"63175","seq63176",-0.098139,82.2
"63176","seq63177",-0.190197,90.9
"63177","seq63178",-0.356837,57.9
"63178","seq63179",-0.084606,89.3
"63179","seq63180",-0.220048,0
"63180","seq63181",-0.279127,84.2
"63181","seq63182",-0.268269,0
"63182","seq63183",-0.297684,0
"63183","seq63184",-0.233678,0
"63184","seq63185",-0.392066,0
"63185","seq63186",-0.302004,0
"63186","seq63187",-0.341208,87.4
"63187","seq63188",-0.153187,46.8
"63188","seq63189",-0.408126,0
"63189","seq63190",-0.308163,0
"63190","seq63191",-0.147237,68.3
"63191","seq63192",-0.245059,86.8
"63192","seq63193",-0.381551,0
"63193","seq63194",-0.380632,0
"63194","seq63195",-0.17939,62.9
"63195","seq63196",-0.388073,47.9
"63196","seq63197",-0.084821,82.2
"63197","seq63198",-0.2391,0
"63198","seq63199",-0.157645,45.5
"63199","seq63200",-0.266444,0
"63200","seq63201",-0.142081,75.6
"63201","seq63202",-0.284964,42.5
"63202","seq63203",-0.139557,61.6
"63203","seq63204",-0.188674,80
"63204","seq63205",-0.07484,86.8
"63205","seq63206",-0.244492,36
"63206","seq63207",-0.369002,0
"63207","seq63208",-0.293401,73.5
"63208","seq63209",-0.260455,57.1
"63209","seq63210",-0.095411,72.6
"63210","seq63211",-0.186876,53.6
"63211","seq63212",-0.175293,56.9
"63212","seq63213",-0.380851,34.3
"63213","seq63214",-0.312528,0
"63214","seq63215",-0.082702,0
"63215","seq63216",-0.198014,67
"63216","seq63217",-0.174611,79.3
"63217","seq63218",-0.193542,67.4
"63218","seq63219",-0.12485,68.9
"63219","seq63220",-0.281932,49.4
"63220","seq63221",-0.283035,0
"63221","seq63222",-0.341069,42.3
"63222","seq63223",-0.361608,0
"63223","seq63224",-0.362182,64.6
"63224","seq63225",-0.261526,64.4
"63225","seq63226",-0.19283,55.2
"63226","seq63227",-0.228606,58.9
"63227","seq63228",-0.310047,0
"63228","seq63229",-0.248528,0
"63229","seq63230",-0.147883,65.4
"63230","seq63231",-0.196475,77.2
"63231","seq63232",-0.278621,59.7
"63232","seq63233",-0.126822,89.1
"63233","seq63234",-0.233423,0
"63234","seq63235",-0.222477,51.3
"63235","seq63236",-0.316594,40.7
"63236","seq63237",-0.200421,50.8
"63237","seq63238",-0.193915,62.7
"63238","seq63239",-0.252683,0
"63239","seq63240",-0.216551,0
"63240","seq63241",-0.298917,0
"63241","seq63242",-0.194018,82.8
"63242","seq63243",-0.147089,81.3
"63243","seq63244",-0.187791,49.5
"63244","seq63245",-0.268151,82.1
"63245","seq63246",-0.150199,63.3
"63246","seq63247",-0.080712,74.4
"63247","seq63248",-0.039213,94.4
"63248","seq63249",-0.075791,81.7
"63249","seq63250",-0.212487,82.5
"63250","seq63251",-0.186732,60.2
"63251","seq63252",-0.400721,72.2
"63252","seq63253",-0.276556,83.1
"63253","seq63254",-0.261038,0
"63254","seq63255",-0.151741,57.3
"63255","seq63256",-0.26932,0
"63256","seq63257",-0.302416,0
"63257","seq63258",-0.162772,92.8
"63258","seq63259",-0.196687,0
"63259","seq63260",-0.261727,76.3
"63260","seq63261",-0.114326,66.3
"63261","seq63262",-0.13697,57.4
"63262","seq63263",-0.154661,67.7
"63263","seq63264",-0.193291,0
"63264","seq63265",-0.208272,0
"63265","seq63266",-0.26265,37.3
"63266","seq63267",-0.207159,69.7
"63267","seq63268",-0.182065,52.8
"63268","seq63269",-0.242191,66.7
"63269","seq63270",-0.122666,89.5
"63270","seq63271",-0.34076,0
"63271","seq63272",-0.252214,0
"63272","seq63273",-0.186134,58
"63273","seq63274",-0.288078,0
"63274","seq63275",-0.223047,65.9
"63275","seq63276",-0.158464,62
"63276","seq63277",-0.27622,0
"63277","seq63278",-0.212786,67.4
"63278","seq63279",-0.176348,43.4
"63279","seq63280",-0.175164,59.5
"63280","seq63281",-0.244512,48.7
"63281","seq63282",-0.342277,0
"63282","seq63283",-0.337434,0
"63283","seq63284",-0.156431,75.4
"63284","seq63285",-0.229222,49.3
"63285","seq63286",-0.170275,0
"63286","seq63287",-0.13237,81.7
"63287","seq63288",-0.370853,0
"63288","seq63289",-0.11531,85.7
"63289","seq63290",-0.240074,49
"63290","seq63291",-0.218766,0
"63291","seq63292",-0.499191,68.9
"63292","seq63293",-0.227339,50
"63293","seq63294",-0.395903,0
"63294","seq63295",-0.400506,0
"63295","seq63296",-0.188652,72.5
"63296","seq63297",-0.150459,91.6
"63297","seq63298",-0.348436,0
"63298","seq63299",-0.165534,58.5
"63299","seq63300",-0.34632,0
"63300","seq63301",-0.171423,51.2
"63301","seq63302",-0.304728,0
"63302","seq63303",-0.103562,69
"63303","seq63304",-0.224678,53.8
"63304","seq63305",-0.227821,48
"63305","seq63306",-0.316598,0
"63306","seq63307",-0.117571,61.7
"63307","seq63308",-0.174811,75.2
"63308","seq63309",-0.255052,55.8
"63309","seq63310",-0.270758,0
"63310","seq63311",-0.244789,46
"63311","seq63312",-0.233527,90.3
"63312","seq63313",-0.286324,40.3
"63313","seq63314",-0.403056,80.8
"63314","seq63315",-0.35342,58.2
"63315","seq63316",-0.22349,57.5
"63316","seq63317",-0.306491,72.1
"63317","seq63318",-0.218743,64.6
"63318","seq63319",-0.254334,62.9
"63319","seq63320",-0.112896,84.4
"63320","seq63321",-0.210509,0
"63321","seq63322",-0.190913,51.8
"63322","seq63323",-0.091143,87
"63323","seq63324",-0.24044,0
"63324","seq63325",-0.200102,55.3
"63325","seq63326",-0.202688,60.5
"63326","seq63327",-0.209881,0
"63327","seq63328",-0.25032,43.2
"63328","seq63329",-0.150804,74.4
"63329","seq63330",-0.245216,36.8
"63330","seq63331",-0.15512,75.2
"63331","seq63332",-0.190374,0
"63332","seq63333",-0.366713,92.5
"63333","seq63334",-0.361946,0
"63334","seq63335",-0.107172,93.3
"63335","seq63336",-0.275337,51.3
"63336","seq63337",-0.214343,0
"63337","seq63338",-0.111375,76.4
"63338","seq63339",-0.232957,64.3
"63339","seq63340",-0.194432,90.3
"63340","seq63341",-0.230326,41
"63341","seq63342",-0.24645,51.1
"63342","seq63343",-0.341061,93.6
"63343","seq63344",-0.185441,83.2
"63344","seq63345",-0.384044,57.3
"63345","seq63346",-0.362859,62.7
"63346","seq63347",-0.28238,66.7
"63347","seq63348",-0.23085,0
"63348","seq63349",-0.311498,40
"63349","seq63350",-0.20182,68.7
"63350","seq63351",-0.269544,0
"63351","seq63352",-0.294074,0
"63352","seq63353",-0.18112,72
"63353","seq63354",-0.22235,49.4
"63354","seq63355",-0.230621,39.2
"63355","seq63356",-0.174978,65.8
"63356","seq63357",-0.151064,97.8
"63357","seq63358",-0.113991,69.5
"63358","seq63359",-0.320902,0
"63359","seq63360",-0.171344,92.5
"63360","seq63361",-0.45736,42.9
"63361","seq63362",-0.413472,0
"63362","seq63363",-0.324235,0
"63363","seq63364",-0.221336,0
"63364","seq63365",-0.096013,94.5
"63365","seq63366",-0.184013,0
"63366","seq63367",-0.335875,0
"63367","seq63368",-0.242735,36.4
"63368","seq63369",-0.209121,70.4
"63369","seq63370",-0.233599,0
"63370","seq63371",-0.237752,45.6
"63371","seq63372",-0.309975,41.2
"63372","seq63373",-0.143612,61.8
"63373","seq63374",-0.429555,64.1
"63374","seq63375",-0.184703,0
"63375","seq63376",-0.174127,70.5
"63376","seq63377",-0.133294,70.1
"63377","seq63378",-0.397744,91
"63378","seq63379",-0.165423,74.7
"63379","seq63380",-0.077133,89
"63380","seq63381",-0.251615,50.7
"63381","seq63382",-0.376888,0
"63382","seq63383",-0.404765,63.7
"63383","seq63384",-0.141562,55.6
"63384","seq63385",-0.259361,69.1
"63385","seq63386",-0.226643,87
"63386","seq63387",-0.233132,0
"63387","seq63388",-0.131887,84.6
"63388","seq63389",-0.208839,58.7
"63389","seq63390",-0.137581,62.9
"63390","seq63391",-0.451129,0
"63391","seq63392",-0.200391,76.7
"63392","seq63393",-0.108948,74.1
"63393","seq63394",-0.21825,34.4
"63394","seq63395",-0.25913,48.8
"63395","seq63396",-0.082526,71.5
"63396","seq63397",-0.277917,50.5
"63397","seq63398",-0.358165,0
"63398","seq63399",-0.254064,37.6
"63399","seq63400",-0.278178,60.3
"63400","seq63401",-0.187762,56.5
"63401","seq63402",-0.257392,71.9
"63402","seq63403",-0.216417,0
"63403","seq63404",-0.197252,76.4
"63404","seq63405",-0.1083,66.1
"63405","seq63406",-0.155938,65.8
"63406","seq63407",-0.259739,75
"63407","seq63408",-0.073299,89.2
"63408","seq63409",-0.096858,85
"63409","seq63410",-0.276878,58.7
"63410","seq63411",-0.338631,0
"63411","seq63412",-0.161381,63.2
"63412","seq63413",-0.135258,70.7
"63413","seq63414",-0.289684,0
"63414","seq63415",-0.296638,0
"63415","seq63416",-0.298383,0
"63416","seq63417",-0.249691,40.2
"63417","seq63418",-0.326002,0
"63418","seq63419",-0.249135,0
"63419","seq63420",-0.23276,48.2
"63420","seq63421",-0.198021,68.4
"63421","seq63422",-0.23407,0
"63422","seq63423",-0.427986,40.5
"63423","seq63424",-0.323372,33.3
"63424","seq63425",-0.385009,53.3
"63425","seq63426",-0.31537,0
"63426","seq63427",-0.199902,81.9
"63427","seq63428",-0.198831,58.5
"63428","seq63429",-0.422651,0
"63429","seq63430",-0.277903,56.5
"63430","seq63431",-0.216687,78.5
"63431","seq63432",-0.150717,68.1
"63432","seq63433",-0.242017,0
"63433","seq63434",-0.281284,0
"63434","seq63435",-0.159926,0
"63435","seq63436",-0.431307,94.4
"63436","seq63437",-0.389274,44.8
"63437","seq63438",-0.338149,0
"63438","seq63439",-0.311929,46.9
"63439","seq63440",-0.120296,70
"63440","seq63441",-0.257746,0
"63441","seq63442",-0.219306,80
"63442","seq63443",-0.250898,48.3
"63443","seq63444",-0.294728,80.2
"63444","seq63445",-0.290905,83.9
"63445","seq63446",-0.353809,0
"63446","seq63447",-0.236253,0
"63447","seq63448",-0.37633,40.3
"63448","seq63449",-0.118708,79.8
"63449","seq63450",-0.210768,0
"63450","seq63451",-0.264073,56.5
"63451","seq63452",-0.244781,0
"63452","seq63453",-0.264328,71.2
"63453","seq63454",-0.186235,45.6
"63454","seq63455",-0.070595,83.8
"63455","seq63456",-0.348118,0
"63456","seq63457",-0.277086,45.6
"63457","seq63458",-0.184679,0
"63458","seq63459",-0.256255,40
"63459","seq63460",-0.350965,0
"63460","seq63461",-0.266147,42.9
"63461","seq63462",-0.335682,0
"63462","seq63463",-0.292631,71.1
"63463","seq63464",-0.183622,48.7
"63464","seq63465",-0.092232,76.8
"63465","seq63466",-0.298163,0
"63466","seq63467",-0.304649,43.7
"63467","seq63468",-0.12171,82
"63468","seq63469",-0.19855,0
"63469","seq63470",-0.221329,0
"63470","seq63471",-0.404219,0
"63471","seq63472",-0.201517,55.3
"63472","seq63473",-0.167963,56.8
"63473","seq63474",-0.275063,0
"63474","seq63475",-0.375691,45.2
"63475","seq63476",-0.395141,50.9
"63476","seq63477",-0.233622,0
"63477","seq63478",-0.147717,0
"63478","seq63479",-0.211515,0
"63479","seq63480",-0.13396,76.4
"63480","seq63481",-0.264543,56.5
"63481","seq63482",-0.336314,0
"63482","seq63483",-0.372069,0
"63483","seq63484",-0.193203,89.3
"63484","seq63485",-0.27339,0
"63485","seq63486",-0.311218,42.5
"63486","seq63487",-0.274219,0
"63487","seq63488",-0.238793,45.7
"63488","seq63489",-0.203171,34
"63489","seq63490",-0.431894,83.2
"63490","seq63491",-0.144001,76.5
"63491","seq63492",-0.197418,59
"63492","seq63493",-0.274506,58.6
"63493","seq63494",-0.258455,0
"63494","seq63495",-0.23489,47.7
"63495","seq63496",-0.115949,68.4
"63496","seq63497",-0.073965,82.7
"63497","seq63498",-0.100713,85.7
"63498","seq63499",-0.221791,68.7
"63499","seq63500",-0.212183,52.8
"63500","seq63501",-0.282366,52.1
"63501","seq63502",-0.379239,70.8
"63502","seq63503",-0.16619,46.7
"63503","seq63504",-0.08092,88.1
"63504","seq63505",-0.267797,59.2
"63505","seq63506",-0.204458,60
"63506","seq63507",-0.279323,0
"63507","seq63508",-0.250869,45.6
"63508","seq63509",-0.17523,69.3
"63509","seq63510",-0.114841,68.4
"63510","seq63511",-0.397495,60.4
"63511","seq63512",-0.339314,0
"63512","seq63513",-0.293309,44
"63513","seq63514",-0.392161,0
"63514","seq63515",-0.346497,0
"63515","seq63516",-0.156634,50.6
"63516","seq63517",-0.21956,53.3
"63517","seq63518",-0.289716,94.9
"63518","seq63519",-0.297044,35.7
"63519","seq63520",-0.148819,63.5
"63520","seq63521",-0.205631,54.6
"63521","seq63522",-0.185187,49.2
"63522","seq63523",-0.150979,60.3
"63523","seq63524",-0.280707,0
"63524","seq63525",-0.180206,48.7
"63525","seq63526",-0.257358,48.1
"63526","seq63527",-0.365051,0
"63527","seq63528",-0.134707,79.7
"63528","seq63529",-0.215061,0
"63529","seq63530",-0.232413,58.8
